Fighting	Machoke	067	Victory Road	landmark	Venomoth	049	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Nidoran	029	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Nidorina	030	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Nidoran	032	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Nidorino	033	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Parasect	047	Bug
Rock	Rhyhorn	111	Safari Zone	landmark	Parasect	047	Grass
Rock	Rhyhorn	111	Safari Zone	landmark	Venonat	048	Bug
Rock	Rhyhorn	111	Safari Zone	landmark	Venonat	048	Poison
Rock	Rhyhorn	111	Safari Zone	landmark	Exeggcute	102	Grass
Rock	Rhyhorn	111	Safari Zone	landmark	Exeggcute	102	Psychic
Rock	Rhyhorn	111	Safari Zone	landmark	Chansey	113	Normal
Rock	Rhyhorn	111	Safari Zone	landmark	Scyther	123	Bug
Rock	Rhyhorn	111	Safari Zone	landmark	Scyther	123	Flying
Rock	Rhyhorn	111	Safari Zone	landmark	Pinsir	127	Bug
Rock	Omanyte	138	Fuchsia City	city/town	Chansey	113	Normal
Rock	Omanyte	138	Fuchsia City	city/town	Lapras	131	Water
Rock	Omanyte	138	Fuchsia City	city/town	Lapras	131	Ice
Rock	Omanyte	138	Fuchsia City	city/town	Voltorb	100	Electric
Rock	Omanyte	138	Fuchsia City	city/town	Kangaskhan	115	Normal
Rock	Omanyte	138	Fuchsia City	city/town	Slowpoke	079	Water
Rock	Omanyte	138	Fuchsia City	city/town	Slowpoke	079	Psychic
Rock	Omanyte	138	Fuchsia City	city/town	Kabuto	140	Rock
Rock	Omanyte	138	Fuchsia City	city/town	Kabuto	140	Water
Rock	Kabuto	140	Fuchsia City	city/town	Chansey	113	Normal
Rock	Kabuto	140	Fuchsia City	city/town	Lapras	131	Water
Rock	Kabuto	140	Fuchsia City	city/town	Lapras	131	Ice
Rock	Kabuto	140	Fuchsia City	city/town	Voltorb	100	Electric
Rock	Kabuto	140	Fuchsia City	city/town	Kangaskhan	115	Normal
Rock	Kabuto	140	Fuchsia City	city/town	Slowpoke	079	Water
Rock	Kabuto	140	Fuchsia City	city/town	Slowpoke	079	Psychic
Rock	Kabuto	140	Fuchsia City	city/town	Omanyte	138	Rock
Rock	Kabuto	140	Fuchsia City	city/town	Omanyte	138	Water
Rock	Geodude	074	Victory Road	landmark	Zubat	041	Poison
Rock	Geodude	074	Victory Road	landmark	Zubat	041	Flying
Rock	Geodude	074	Victory Road	landmark	Golbat	042	Poison
Rock	Geodude	074	Victory Road	landmark	Golbat	042	Flying
Rock	Geodude	074	Victory Road	landmark	Machop	066	Fighting
Rock	Geodude	074	Victory Road	landmark	Machoke	067	Fighting
Rock	Geodude	074	Victory Road	landmark	Graveler	075	Rock
Rock	Geodude	074	Victory Road	landmark	Graveler	075	Ground
Rock	Geodude	074	Victory Road	landmark	Onix	095	Rock
Rock	Geodude	074	Victory Road	landmark	Onix	095	Ground
Rock	Geodude	074	Victory Road	landmark	Marowak	105	Ground
Rock	Geodude	074	Victory Road	landmark	Moltres	146	Fire,
Rock	Geodude	074	Victory Road	landmark	Moltres	146	Flying
Rock	Geodude	074	Victory Road	landmark	Venomoth	049	Bug
Rock	Geodude	074	Victory Road	landmark	Venomoth	049	Poison
Rock	Geodude	074	Rock Tunnel	landmark	Snorlax	143	Normal
Rock	Geodude	074	Rock Tunnel	landmark	Zubat	041	Poison
Rock	Geodude	074	Rock Tunnel	landmark	Zubat	041	Flying
Rock	Geodude	074	Rock Tunnel	landmark	Machop	066	Fighting
Rock	Geodude	074	Rock Tunnel	landmark	Onix	095	Rock
Rock	Geodude	074	Rock Tunnel	landmark	Onix	095	Ground
Rock	Onix	095	Victory Road	landmark	Zubat	041	Poison
Rock	Onix	095	Victory Road	landmark	Zubat	041	Flying
Rock	Onix	095	Victory Road	landmark	Golbat	042	Poison
Rock	Onix	095	Victory Road	landmark	Golbat	042	Flying
Rock	Onix	095	Victory Road	landmark	Machop	066	Fighting
Rock	Onix	095	Victory Road	landmark	Machoke	067	Fighting
Rock	Onix	095	Victory Road	landmark	Geodude	074	Rock
Rock	Onix	095	Victory Road	landmark	Geodude	074	Ground
Rock	Onix	095	Victory Road	landmark	Graveler	075	Rock
Rock	Onix	095	Victory Road	landmark	Graveler	075	Ground
Rock	Onix	095	Victory Road	landmark	Marowak	105	Ground
Rock	Onix	095	Victory Road	landmark	Moltres	146	Fire,
Rock	Onix	095	Victory Road	landmark	Moltres	146	Flying
Rock	Onix	095	Victory Road	landmark	Venomoth	049	Bug
Rock	Onix	095	Victory Road	landmark	Venomoth	049	Poison
Rock	Onix	095	Rock Tunnel	landmark	Snorlax	143	Normal
Rock	Onix	095	Rock Tunnel	landmark	Zubat	041	Poison
Rock	Onix	095	Rock Tunnel	landmark	Zubat	041	Flying
Rock	Onix	095	Rock Tunnel	landmark	Geodude	074	Rock
Rock	Onix	095	Rock Tunnel	landmark	Geodude	074	Ground
Rock	Onix	095	Rock Tunnel	landmark	Machop	066	Fighting
Rock	Graveler	075	Victory Road	landmark	Zubat	041	Poison
Rock	Graveler	075	Victory Road	landmark	Zubat	041	Flying
Rock	Graveler	075	Victory Road	landmark	Golbat	042	Poison
Rock	Graveler	075	Victory Road	landmark	Golbat	042	Flying
Rock	Graveler	075	Victory Road	landmark	Machop	066	Fighting
Rock	Graveler	075	Victory Road	landmark	Machoke	067	Fighting
Rock	Graveler	075	Victory Road	landmark	Geodude	074	Rock
Rock	Graveler	075	Victory Road	landmark	Geodude	074	Ground
Rock	Graveler	075	Victory Road	landmark	Onix	095	Rock
Rock	Graveler	075	Victory Road	landmark	Onix	095	Ground
Rock	Graveler	075	Victory Road	landmark	Marowak	105	Ground
Rock	Graveler	075	Victory Road	landmark	Moltres	146	Fire,
Rock	Graveler	075	Victory Road	landmark	Moltres	146	Flying
Rock	Graveler	075	Victory Road	landmark	Venomoth	049	Bug
Rock	Graveler	075	Victory Road	landmark	Venomoth	049	Poison
Ice	Lapras	131	Fuchsia City	city/town	Chansey	113	Normal
Ice	Lapras	131	Fuchsia City	city/town	Voltorb	100	Electric
Ice	Lapras	131	Fuchsia City	city/town	Kangaskhan	115	Normal
Ice	Lapras	131	Fuchsia City	city/town	Slowpoke	079	Water
Ice	Lapras	131	Fuchsia City	city/town	Slowpoke	079	Psychic
Ice	Lapras	131	Fuchsia City	city/town	Kabuto	140	Rock
Ice	Lapras	131	Fuchsia City	city/town	Kabuto	140	Water
Ice	Lapras	131	Fuchsia City	city/town	Omanyte	138	Rock
Ice	Lapras	131	Fuchsia City	city/town	Omanyte	138	Water
Ice	Articuno	144	Seafoam I	landmark	Zubat	041	Poison
Ice	Articuno	144	Seafoam I	landmark	Zubat	041	Flying
Ice	Articuno	144	Seafoam I	landmark	Golbat	042	Poison
Ice	Articuno	144	Seafoam I	landmark	Golbat	042	Flying
Ice	Articuno	144	Seafoam I	landmark	Psyduck	054	Water
Ice	Articuno	144	Seafoam I	landmark	Golduck	055	Water
Ice	Articuno	144	Seafoam I	landmark	Poliwag	060	Water
Ice	Articuno	144	Seafoam I	landmark	Slowpoke	079	Water
Ice	Articuno	144	Seafoam I	landmark	Slowpoke	079	Psychic
Ice	Articuno	144	Seafoam I	landmark	Slowbro	080	Water
Ice	Articuno	144	Seafoam I	landmark	Slowbro	080	Psychic
Ice	Articuno	144	Seafoam I	landmark	Seel	086	Water
Ice	Articuno	144	Seafoam I	landmark	Dewgong	087	Water
Ice	Articuno	144	Seafoam I	landmark	Dewgong	087	Ice
Ice	Articuno	144	Seafoam I	landmark	Shellder	090	Water
Ice	Articuno	144	Seafoam I	landmark	Krabby	098	Water
Ice	Articuno	144	Seafoam I	landmark	Kingler	099	Water
Ice	Articuno	144	Seafoam I	landmark	Horsea	116	Water
Ice	Articuno	144	Seafoam I	landmark	Seadra	117	Water
Ice	Articuno	144	Seafoam I	landmark	Goldeen	118	Water
Ice	Articuno	144	Seafoam I	landmark	Staryu	120	Water
Ice	Articuno	144	Seafoam I	landmark	Magikarp	129	Water
Ice	Dewgong	087	Seafoam I	landmark	Zubat	041	Poison
Ice	Dewgong	087	Seafoam I	landmark	Zubat	041	Flying
Ice	Dewgong	087	Seafoam I	landmark	Golbat	042	Poison
Ice	Dewgong	087	Seafoam I	landmark	Golbat	042	Flying
Ice	Dewgong	087	Seafoam I	landmark	Psyduck	054	Water
Ice	Dewgong	087	Seafoam I	landmark	Golduck	055	Water
Ice	Dewgong	087	Seafoam I	landmark	Poliwag	060	Water
Ice	Dewgong	087	Seafoam I	landmark	Slowpoke	079	Water
Ice	Dewgong	087	Seafoam I	landmark	Slowpoke	079	Psychic
Ice	Dewgong	087	Seafoam I	landmark	Slowbro	080	Water
Ice	Dewgong	087	Seafoam I	landmark	Slowbro	080	Psychic
Ice	Dewgong	087	Seafoam I	landmark	Seel	086	Water
Ice	Dewgong	087	Seafoam I	landmark	Shellder	090	Water
Ice	Dewgong	087	Seafoam I	landmark	Krabby	098	Water
Ice	Dewgong	087	Seafoam I	landmark	Kingler	099	Water
Ice	Dewgong	087	Seafoam I	landmark	Horsea	116	Water
Ice	Dewgong	087	Seafoam I	landmark	Seadra	117	Water
Ice	Dewgong	087	Seafoam I	landmark	Goldeen	118	Water
Ice	Dewgong	087	Seafoam I	landmark	Staryu	120	Water
Ice	Dewgong	087	Seafoam I	landmark	Magikarp	129	Water
Ice	Dewgong	087	Seafoam I	landmark	Articuno	144	Ice
Ice	Dewgong	087	Seafoam I	landmark	Articuno	144	Flying
Fire,	Moltres	146	Victory Road	landmark	Zubat	041	Poison
Fire,	Moltres	146	Victory Road	landmark	Zubat	041	Flying
Fire,	Moltres	146	Victory Road	landmark	Golbat	042	Poison
Fire,	Moltres	146	Victory Road	landmark	Golbat	042	Flying
Fire,	Moltres	146	Victory Road	landmark	Machop	066	Fighting
Fire,	Moltres	146	Victory Road	landmark	Machoke	067	Fighting
Fire,	Moltres	146	Victory Road	landmark	Geodude	074	Rock
Fire,	Moltres	146	Victory Road	landmark	Geodude	074	Ground
Fire,	Moltres	146	Victory Road	landmark	Graveler	075	Rock
Fire,	Moltres	146	Victory Road	landmark	Graveler	075	Ground
Fire,	Moltres	146	Victory Road	landmark	Onix	095	Rock
Fire,	Moltres	146	Victory Road	landmark	Onix	095	Ground
Fire,	Moltres	146	Victory Road	landmark	Marowak	105	Ground
Fire,	Moltres	146	Victory Road	landmark	Venomoth	049	Bug
Fire,	Moltres	146	Victory Road	landmark	Venomoth	049	Poison
Dragon	Dratini	147	Celadon Game Corner	landmark	Abra	063	Psychic
Dragon	Dratini	147	Celadon Game Corner	landmark	Nidorina	030	Poison
Dragon	Dratini	147	Celadon Game Corner	landmark	Nidorino	033	Poison
Dragon	Dratini	147	Celadon Game Corner	landmark	Clefairy	035	Fairy
Dragon	Dratini	147	Celadon Game Corner	landmark	Porygon	137	Normal
Dragon	Dratini	147	Celadon Game Corner	landmark	Scyther	123	Bug
Dragon	Dratini	147	Celadon Game Corner	landmark	Scyther	123	Flying
Dragon	Dratini	147	Celadon Game Corner	landmark	Pinsir	127	Bug
Dragon	Dratini	147	Celadon Game Corner	landmark	Pikachu	025	Electric
Dragon	Dratini	147	Celadon Game Corner	landmark	Horsea	116	Water
Dragon	Dratini	147	Celadon Game Corner	landmark	Clefable	036	Fairy
Dragon	Dratini	147	Celadon Game Corner	landmark	Dragonair	148	Dragon
Dragon	Dragonair	148	Celadon Game Corner	landmark	Abra	063	Psychic
Dragon	Dragonair	148	Celadon Game Corner	landmark	Nidorina	030	Poison
Dragon	Dragonair	148	Celadon Game Corner	landmark	Nidorino	033	Poison
Dragon	Dragonair	148	Celadon Game Corner	landmark	Clefairy	035	Fairy
Dragon	Dragonair	148	Celadon Game Corner	landmark	Dratini	147	Dragon
Dragon	Dragonair	148	Celadon Game Corner	landmark	Porygon	137	Normal
Dragon	Dragonair	148	Celadon Game Corner	landmark	Scyther	123	Bug
Dragon	Dragonair	148	Celadon Game Corner	landmark	Scyther	123	Flying
Dragon	Dragonair	148	Celadon Game Corner	landmark	Pinsir	127	Bug
Dragon	Dragonair	148	Celadon Game Corner	landmark	Pikachu	025	Electric
Dragon	Dragonair	148	Celadon Game Corner	landmark	Horsea	116	Water
Dragon	Dragonair	148	Celadon Game Corner	landmark	Clefable	036	Fairy
Steel	Magnemite	081	Kanto Power Plant	landmark	Pikachu	025	Electric
Steel	Magnemite	081	Kanto Power Plant	landmark	Raichu	026	Electric
Steel	Magnemite	081	Kanto Power Plant	landmark	Magneton	082	Electric
Steel	Magnemite	081	Kanto Power Plant	landmark	Magneton	082	Steel
Steel	Magnemite	081	Kanto Power Plant	landmark	Voltorb	100	Electric
Steel	Magnemite	081	Kanto Power Plant	landmark	Electabuzz	125	Electric
Steel	Magneton	082	Kanto Power Plant	landmark	Pikachu	025	Electric
Steel	Magneton	082	Kanto Power Plant	landmark	Raichu	026	Electric
Steel	Magneton	082	Kanto Power Plant	landmark	Magnemite	081	Electric
Steel	Magneton	082	Kanto Power Plant	landmark	Magnemite	081	Steel
Steel	Magneton	082	Kanto Power Plant	landmark	Voltorb	100	Electric
Steel	Magneton	082	Kanto Power Plant	landmark	Electabuzz	125	Electric
